var,date,value,table,type
Fee income to total operating income,2011-06-30,0.222,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2011-09-30,0.225,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2011-12-31,0.226,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2012-03-31,0.253,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2012-06-30,0.253,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2012-09-30,0.252,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2012-12-31,0.236,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2013-03-31,0.229,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2013-06-30,0.231,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2013-09-30,0.226,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2013-12-31,0.282,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2014-03-31,0.223,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2014-06-30,0.234,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2014-09-30,0.2,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2014-12-31,0.178,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2015-03-31,0.175,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2015-06-30,0.184,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2015-09-30,0.181,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2015-12-31,0.223,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2016-03-31,0.168,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2016-06-30,0.181,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2016-09-30,0.181,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2016-12-31,0.186,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2017-03-31,0.186,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2017-06-30,0.188,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2017-09-30,0.17,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2017-12-31,0.231,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2018-03-31,0.19,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2018-06-30,0.192,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2018-09-30,0.167,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2018-12-31,0.181,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2019-03-31,0.179,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2019-06-30,0.201,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2019-09-30,NA,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2019-12-31,NA,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2020-03-31,0.16,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2020-06-30,NA,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2020-09-30,NA,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2020-12-31,NA,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2021-03-31,0.19,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2021-06-30,0.184,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2021-09-30,0.189,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2021-12-31,0.202,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2022-03-31,0.222,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2022-06-30,0.104,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2022-09-30,NA,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2022-12-31,0.079,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2023-03-31,0.082,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2023-06-30,0.082,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2023-09-30,0.083,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2023-12-31,0.081,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2024-03-31,0.073,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2024-06-30,0.086,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2024-09-30,NA,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2024-12-31,0.077,Tab 6g,Foreign Subsidiary
Fee income to total operating income,2025-03-31,NA,Tab 6g,Foreign Subsidiary
Cost to income,2004-06-30,0.608,Tab 6g,Foreign Subsidiary
Cost to income,2004-09-30,0.604,Tab 6g,Foreign Subsidiary
Cost to income,2004-12-31,0.68,Tab 6g,Foreign Subsidiary
Cost to income,2005-03-31,0.632,Tab 6g,Foreign Subsidiary
Cost to income,2005-06-30,0.548,Tab 6g,Foreign Subsidiary
Cost to income,2005-09-30,0.522,Tab 6g,Foreign Subsidiary
Cost to income,2005-12-31,0.623,Tab 6g,Foreign Subsidiary
Cost to income,2006-03-31,0.636,Tab 6g,Foreign Subsidiary
Cost to income,2006-06-30,0.661,Tab 6g,Foreign Subsidiary
Cost to income,2006-09-30,0.451,Tab 6g,Foreign Subsidiary
Cost to income,2006-12-31,0.652,Tab 6g,Foreign Subsidiary
Cost to income,2007-03-31,0.646,Tab 6g,Foreign Subsidiary
Cost to income,2007-06-30,0.617,Tab 6g,Foreign Subsidiary
Cost to income,2007-09-30,0.63,Tab 6g,Foreign Subsidiary
Cost to income,2007-12-31,0.645,Tab 6g,Foreign Subsidiary
Cost to income,2008-03-31,0.653,Tab 6g,Foreign Subsidiary
Cost to income,2008-06-30,0.667,Tab 6g,Foreign Subsidiary
Cost to income,2008-09-30,0.634,Tab 6g,Foreign Subsidiary
Cost to income,2008-12-31,0.61,Tab 6g,Foreign Subsidiary
Cost to income,2009-03-31,0.544,Tab 6g,Foreign Subsidiary
Cost to income,2009-06-30,0.514,Tab 6g,Foreign Subsidiary
Cost to income,2009-09-30,0.534,Tab 6g,Foreign Subsidiary
Cost to income,2009-12-31,0.539,Tab 6g,Foreign Subsidiary
Cost to income,2010-03-31,0.508,Tab 6g,Foreign Subsidiary
Cost to income,2010-06-30,0.508,Tab 6g,Foreign Subsidiary
Cost to income,2010-09-30,0.529,Tab 6g,Foreign Subsidiary
Cost to income,2010-12-31,0.564,Tab 6g,Foreign Subsidiary
Cost to income,2011-03-31,0.505,Tab 6g,Foreign Subsidiary
Cost to income,2011-06-30,0.491,Tab 6g,Foreign Subsidiary
Cost to income,2011-09-30,0.496,Tab 6g,Foreign Subsidiary
Cost to income,2011-12-31,0.5,Tab 6g,Foreign Subsidiary
Cost to income,2012-03-31,0.513,Tab 6g,Foreign Subsidiary
Cost to income,2012-06-30,0.517,Tab 6g,Foreign Subsidiary
Cost to income,2012-09-30,0.557,Tab 6g,Foreign Subsidiary
Cost to income,2012-12-31,0.497,Tab 6g,Foreign Subsidiary
Cost to income,2013-03-31,0.517,Tab 6g,Foreign Subsidiary
Cost to income,2013-06-30,0.494,Tab 6g,Foreign Subsidiary
Cost to income,2013-09-30,0.554,Tab 6g,Foreign Subsidiary
Cost to income,2013-12-31,0.486,Tab 6g,Foreign Subsidiary
Cost to income,2014-03-31,0.561,Tab 6g,Foreign Subsidiary
Cost to income,2014-06-30,0.528,Tab 6g,Foreign Subsidiary
Cost to income,2014-09-30,0.521,Tab 6g,Foreign Subsidiary
Cost to income,2014-12-31,0.581,Tab 6g,Foreign Subsidiary
Cost to income,2015-03-31,0.535,Tab 6g,Foreign Subsidiary
Cost to income,2015-06-30,0.537,Tab 6g,Foreign Subsidiary
Cost to income,2015-09-30,NA,Tab 6g,Foreign Subsidiary
Cost to income,2015-12-31,0.573,Tab 6g,Foreign Subsidiary
Cost to income,2016-03-31,0.554,Tab 6g,Foreign Subsidiary
Cost to income,2016-06-30,0.556,Tab 6g,Foreign Subsidiary
Cost to income,2016-09-30,0.543,Tab 6g,Foreign Subsidiary
Cost to income,2016-12-31,0.562,Tab 6g,Foreign Subsidiary
Cost to income,2017-03-31,0.54,Tab 6g,Foreign Subsidiary
Cost to income,2017-06-30,0.557,Tab 6g,Foreign Subsidiary
Cost to income,2017-09-30,0.557,Tab 6g,Foreign Subsidiary
Cost to income,2017-12-31,0.566,Tab 6g,Foreign Subsidiary
Cost to income,2018-03-31,0.555,Tab 6g,Foreign Subsidiary
Cost to income,2018-06-30,0.57,Tab 6g,Foreign Subsidiary
Cost to income,2018-09-30,0.569,Tab 6g,Foreign Subsidiary
Cost to income,2018-12-31,0.563,Tab 6g,Foreign Subsidiary
Cost to income,2019-03-31,0.566,Tab 6g,Foreign Subsidiary
Cost to income,2019-06-30,0.56,Tab 6g,Foreign Subsidiary
Cost to income,2019-09-30,0.538,Tab 6g,Foreign Subsidiary
Cost to income,2019-12-31,0.599,Tab 6g,Foreign Subsidiary
Cost to income,2020-03-31,0.585,Tab 6g,Foreign Subsidiary
Cost to income,2020-06-30,0.623,Tab 6g,Foreign Subsidiary
Cost to income,2020-09-30,0.608,Tab 6g,Foreign Subsidiary
Cost to income,2020-12-31,0.695,Tab 6g,Foreign Subsidiary
Cost to income,2021-03-31,0.616,Tab 6g,Foreign Subsidiary
Cost to income,2021-06-30,0.633,Tab 6g,Foreign Subsidiary
Cost to income,2021-09-30,0.653,Tab 6g,Foreign Subsidiary
Cost to income,2021-12-31,0.721,Tab 6g,Foreign Subsidiary
Cost to income,2022-03-31,0.718,Tab 6g,Foreign Subsidiary
Cost to income,2022-06-30,0.614,Tab 6g,Foreign Subsidiary
Cost to income,2022-09-30,0.518,Tab 6g,Foreign Subsidiary
Cost to income,2022-12-31,0.521,Tab 6g,Foreign Subsidiary
Cost to income,2023-03-31,0.491,Tab 6g,Foreign Subsidiary
Cost to income,2023-06-30,0.524,Tab 6g,Foreign Subsidiary
Cost to income,2023-09-30,0.507,Tab 6g,Foreign Subsidiary
Cost to income,2023-12-31,0.558,Tab 6g,Foreign Subsidiary
Cost to income,2024-03-31,0.532,Tab 6g,Foreign Subsidiary
Cost to income,2024-06-30,0.568,Tab 6g,Foreign Subsidiary
Cost to income,2024-09-30,NA,Tab 6g,Foreign Subsidiary
Cost to income,2024-12-31,0.6,Tab 6g,Foreign Subsidiary
Cost to income,2025-03-31,NA,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2004-06-30,0.443,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2004-09-30,0.427,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2004-12-31,0.384,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2005-03-31,0.421,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2005-06-30,0.482,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2005-09-30,0.482,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2005-12-31,0.455,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2006-03-31,0.534,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2006-06-30,0.537,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2006-09-30,0.554,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2006-12-31,0.497,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2007-03-31,0.565,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2007-06-30,0.59,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2007-09-30,0.561,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2007-12-31,0.493,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2008-03-31,0.526,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2008-06-30,0.546,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2008-09-30,0.539,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2008-12-31,0.316,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2009-03-31,0.444,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2009-06-30,0.432,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2009-09-30,0.506,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2009-12-31,0.458,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2010-03-31,0.496,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2010-06-30,0.486,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2010-09-30,0.456,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2010-12-31,0.471,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2011-03-31,0.428,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2011-06-30,0.442,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2011-09-30,0.42,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2011-12-31,0.479,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2012-03-31,0.428,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2012-06-30,0.427,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2012-09-30,0.372,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2012-12-31,0.42,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2013-03-31,0.415,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2013-06-30,0.43,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2013-09-30,0.409,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2013-12-31,0.403,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2014-03-31,0.407,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2014-06-30,0.411,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2014-09-30,0.391,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2014-12-31,0.291,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2015-03-31,0.37,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2015-06-30,0.371,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2015-09-30,NA,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2015-12-31,0.319,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2016-03-31,0.355,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2016-06-30,0.343,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2016-09-30,0.346,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2016-12-31,0.33,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2017-03-31,0.346,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2017-06-30,0.323,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2017-09-30,0.331,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2017-12-31,0.401,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2018-03-31,0.359,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2018-06-30,0.329,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2018-09-30,0.344,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2018-12-31,0.334,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2019-03-31,0.337,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2019-06-30,0.333,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2019-09-30,0.371,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2019-12-31,0.319,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2020-03-31,0.331,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2020-06-30,0.34,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2020-09-30,0.351,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2020-12-31,0.338,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2021-03-31,0.369,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2021-06-30,0.358,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2021-09-30,0.363,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2021-12-31,0.336,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2022-03-31,0.355,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2022-06-30,0.402,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2022-09-30,0.397,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2022-12-31,0.395,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2023-03-31,0.414,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2023-06-30,0.415,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2023-09-30,0.391,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2023-12-31,0.379,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2024-03-31,0.387,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2024-06-30,0.408,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2024-09-30,NA,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2024-12-31,0.357,Tab 6g,Foreign Subsidiary
Personnel to operating expenses,2025-03-31,NA,Tab 6g,Foreign Subsidiary
Total assets ($m),2004-06-30,94937.1,Tab 6g,Foreign Subsidiary
Total assets ($m),2004-09-30,97819.1,Tab 6g,Foreign Subsidiary
Total assets ($m),2004-12-31,100485.6,Tab 6g,Foreign Subsidiary
Total assets ($m),2005-03-31,103468.8,Tab 6g,Foreign Subsidiary
Total assets ($m),2005-06-30,106071.6,Tab 6g,Foreign Subsidiary
Total assets ($m),2005-09-30,106592,Tab 6g,Foreign Subsidiary
Total assets ($m),2005-12-31,108239.1,Tab 6g,Foreign Subsidiary
Total assets ($m),2006-03-31,113157.3,Tab 6g,Foreign Subsidiary
Total assets ($m),2006-06-30,114748.3,Tab 6g,Foreign Subsidiary
Total assets ($m),2006-09-30,119687.8,Tab 6g,Foreign Subsidiary
Total assets ($m),2006-12-31,123344.5,Tab 6g,Foreign Subsidiary
Total assets ($m),2007-03-31,125333.3,Tab 6g,Foreign Subsidiary
Total assets ($m),2007-06-30,128674.6,Tab 6g,Foreign Subsidiary
Total assets ($m),2007-09-30,139827.9,Tab 6g,Foreign Subsidiary
Total assets ($m),2007-12-31,145663.9,Tab 6g,Foreign Subsidiary
Total assets ($m),2008-03-31,148938.1,Tab 6g,Foreign Subsidiary
Total assets ($m),2008-06-30,155021.8,Tab 6g,Foreign Subsidiary
Total assets ($m),2008-09-30,164456.3,Tab 6g,Foreign Subsidiary
Total assets ($m),2008-12-31,103499.5,Tab 6g,Foreign Subsidiary
Total assets ($m),2009-03-31,103414.9,Tab 6g,Foreign Subsidiary
Total assets ($m),2009-06-30,103390,Tab 6g,Foreign Subsidiary
Total assets ($m),2009-09-30,103404,Tab 6g,Foreign Subsidiary
Total assets ($m),2009-12-31,103191.6,Tab 6g,Foreign Subsidiary
Total assets ($m),2010-03-31,105703.4,Tab 6g,Foreign Subsidiary
Total assets ($m),2010-06-30,109091.7,Tab 6g,Foreign Subsidiary
Total assets ($m),2010-09-30,110544.4,Tab 6g,Foreign Subsidiary
Total assets ($m),2010-12-31,113700.5,Tab 6g,Foreign Subsidiary
Total assets ($m),2011-03-31,110227.1,Tab 6g,Foreign Subsidiary
Total assets ($m),2011-06-30,111587.6,Tab 6g,Foreign Subsidiary
Total assets ($m),2011-09-30,112089.6,Tab 6g,Foreign Subsidiary
Total assets ($m),2011-12-31,110580.1,Tab 6g,Foreign Subsidiary
Total assets ($m),2012-03-31,108572.8,Tab 6g,Foreign Subsidiary
Total assets ($m),2012-06-30,111282.7,Tab 6g,Foreign Subsidiary
Total assets ($m),2012-09-30,111278.7,Tab 6g,Foreign Subsidiary
Total assets ($m),2012-12-31,112047.1,Tab 6g,Foreign Subsidiary
Total assets ($m),2013-03-31,111312.9,Tab 6g,Foreign Subsidiary
Total assets ($m),2013-06-30,112983.8,Tab 6g,Foreign Subsidiary
Total assets ($m),2013-09-30,113163.2,Tab 6g,Foreign Subsidiary
Total assets ($m),2013-12-31,113796.9,Tab 6g,Foreign Subsidiary
Total assets ($m),2014-03-31,113811.2,Tab 6g,Foreign Subsidiary
Total assets ($m),2014-06-30,116680.9,Tab 6g,Foreign Subsidiary
Total assets ($m),2014-09-30,112586,Tab 6g,Foreign Subsidiary
Total assets ($m),2014-12-31,112460.8,Tab 6g,Foreign Subsidiary
Total assets ($m),2015-03-31,115061.5,Tab 6g,Foreign Subsidiary
Total assets ($m),2015-06-30,113096.6,Tab 6g,Foreign Subsidiary
Total assets ($m),2015-09-30,115003.3,Tab 6g,Foreign Subsidiary
Total assets ($m),2015-12-31,116888.7,Tab 6g,Foreign Subsidiary
Total assets ($m),2016-03-31,118061,Tab 6g,Foreign Subsidiary
Total assets ($m),2016-06-30,118972.4,Tab 6g,Foreign Subsidiary
Total assets ($m),2016-09-30,119132.6,Tab 6g,Foreign Subsidiary
Total assets ($m),2016-12-31,121272,Tab 6g,Foreign Subsidiary
Total assets ($m),2017-03-31,123887.9,Tab 6g,Foreign Subsidiary
Total assets ($m),2017-06-30,126762.2,Tab 6g,Foreign Subsidiary
Total assets ($m),2017-09-30,128370.3,Tab 6g,Foreign Subsidiary
Total assets ($m),2017-12-31,129074.2,Tab 6g,Foreign Subsidiary
Total assets ($m),2018-03-31,132556.8,Tab 6g,Foreign Subsidiary
Total assets ($m),2018-06-30,136309.8,Tab 6g,Foreign Subsidiary
Total assets ($m),2018-09-30,138951.9,Tab 6g,Foreign Subsidiary
Total assets ($m),2018-12-31,143531.1,Tab 6g,Foreign Subsidiary
Total assets ($m),2019-03-31,148277.3,Tab 6g,Foreign Subsidiary
Total assets ($m),2019-06-30,163167.7,Tab 6g,Foreign Subsidiary
Total assets ($m),2019-09-30,165683.2,Tab 6g,Foreign Subsidiary
Total assets ($m),2019-12-31,168175.1,Tab 6g,Foreign Subsidiary
Total assets ($m),2020-03-31,174273.7,Tab 6g,Foreign Subsidiary
Total assets ($m),2020-06-30,180370.4,Tab 6g,Foreign Subsidiary
Total assets ($m),2020-09-30,180862.9,Tab 6g,Foreign Subsidiary
Total assets ($m),2020-12-31,181529.6,Tab 6g,Foreign Subsidiary
Total assets ($m),2021-03-31,181820.6,Tab 6g,Foreign Subsidiary
Total assets ($m),2021-06-30,184707.1,Tab 6g,Foreign Subsidiary
Total assets ($m),2021-09-30,188401.8,Tab 6g,Foreign Subsidiary
Total assets ($m),2021-12-31,191895.2,Tab 6g,Foreign Subsidiary
Total assets ($m),2022-03-31,NA,Tab 6g,Foreign Subsidiary
Total assets ($m),2022-06-30,184176.3,Tab 6g,Foreign Subsidiary
Total assets ($m),2022-09-30,NA,Tab 6g,Foreign Subsidiary
Total assets ($m),2022-12-31,188437.2,Tab 6g,Foreign Subsidiary
Total assets ($m),2023-03-31,NA,Tab 6g,Foreign Subsidiary
Total assets ($m),2023-06-30,192028.3,Tab 6g,Foreign Subsidiary
Total assets ($m),2023-09-30,NA,Tab 6g,Foreign Subsidiary
Total assets ($m),2023-12-31,198196.6,Tab 6g,Foreign Subsidiary
Total assets ($m),2024-03-31,NA,Tab 6g,Foreign Subsidiary
Total assets ($m),2024-06-30,204072.8,Tab 6g,Foreign Subsidiary
Total assets ($m),2024-09-30,206383.2,Tab 6g,Foreign Subsidiary
Total assets ($m),2024-12-31,211281.9,Tab 6g,Foreign Subsidiary
Total assets ($m),2025-03-31,NA,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2004-06-30,65271.8,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2004-09-30,68476.7,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2004-12-31,71080.4,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2005-03-31,74309.5,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2005-06-30,78157.7,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2005-09-30,81289.1,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2005-12-31,83006.3,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2006-03-31,85431.4,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2006-06-30,87852.9,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2006-09-30,90503.3,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2006-12-31,93474.6,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2007-03-31,96599.8,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2007-06-30,99984.3,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2007-09-30,103085.2,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2007-12-31,108313.6,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2008-03-31,113400.3,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2008-06-30,119081.1,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2008-09-30,125229.8,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2008-12-31,102226.4,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2009-03-31,77125.9,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2009-06-30,77566.4,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2009-09-30,77725.6,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2009-12-31,78537.5,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2010-03-31,80925.2,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2010-06-30,84423.7,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2010-09-30,87062.2,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2010-12-31,88530.6,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2011-03-31,87554.4,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2011-06-30,86562.9,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2011-09-30,87309.4,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2011-12-31,87244.1,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2012-03-31,86336,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2012-06-30,86555.1,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2012-09-30,86846.7,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2012-12-31,86417.4,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2013-03-31,86747.7,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2013-06-30,86841.2,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2013-09-30,87405.4,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2013-12-31,88101.6,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2014-03-31,88527.6,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2014-06-30,89105.7,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2014-09-30,89062.3,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2014-12-31,88102.6,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2015-03-31,87801.7,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2015-06-30,88709.6,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2015-09-30,90264.3,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2015-12-31,91785.2,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2016-03-31,92968,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2016-06-30,94319.5,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2016-09-30,95475.2,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2016-12-31,96953.5,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2017-03-31,99510.1,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2017-06-30,102874.1,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2017-09-30,104849.8,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2017-12-31,105809.3,Tab 6g,Foreign Subsidiary
Average net loans and advances ($m),2018-03-31,107597.7,Tab 6g,Foreign Subsidiary
